token,label
没,O
有,O
丝,O
毫,O
传,O
授,O
他,O
其,O
他,O
功,O
夫,O
的,O
意,O
思,O
。,O
也,O
许,O
是,O
为,O
了,O
安,O
慰,O
他,O
，,O
墨,O
大,O
夫,O
倒,O
对,O
他,O
医,O
术,O
方,O
面,O
的,O
传,O
授,O
毫,O
无,O
保,O
留,O
，,O
并,O
手,O
把,O
手,O
的,O
教,O
他,O
。,O
对,O
他,O
医,O
术,O
方,O
面,O
的,O
提,O
出,O
疑,O
问,O
，,O
墨,O
大,O
夫,O
也,O
做,O
到,O
有,O
问,O
必,O
答,O
，,O
包,O
他,O
满,O
意,O
，,O
并,O
且,O
允,O
许,O
他,O
随,O
意,O
的,O
翻,O
取,O
他,O
屋,O
内,O
的,O
所,O
有,O
医,O
术,O
方,O
面,O
的,O
书,O
籍,O
。,O
"
",O
"
",O
而,O
对,O
张,O
铁,O
，,O
墨,O
大,O
夫,O
依,O
照,O
自,O
己,O
以,O
前,O
所,O
说,O
的,O
话,O
，,O
传,O
授,O
他,O
另,O
一,O
套,O
很,O
实,O
用,O
的,O
功,O
夫,O
。,O
"
",O
"
",O
张,O
铁,O
所,O
练,O
的,O
功,O
夫,O
很,O
奇,O
特,O
，,O
据,O
墨,O
大,O
夫,O
所,O
说,O
是,O
一,O
门,O
很,O
少,O
见,O
的,O
武,O
功,O
“,O
象,O
甲,O
功,O
”,O
，,O
这,O
门,O
武,O
功,O
据,O
他,O
所,O
说,O
在,O
江,O
湖,O
上,O
很,O
少,O
有,O
人,O
见,O
到,O
过,O
，,O
许,O
多,O
人,O
甚,O
至,O
连,O
听,O
也,O
没,O
又,O
听,O
过,O
，,O
更,O
别,O
说,O
有,O
人,O
修,O
炼,O
了,O
。,O
"
",O
"
",O
和,O
现,O
在,O
江,O
湖,O
上,O
流,O
传,O
的,O
普,O
通,O
武,O
功,O
不,O
同,O
，,O
一,O
般,O
的,O
武,O
功,O
修,O
炼,O
过,O
程,O
都,O
是,O
由,O
易,O
到,O
难,O
，,O
越,O
是,O
练,O
到,O
高,O
层,O
就,O
越,O
是,O
难,O
练,O
，,O
所,O
花,O
费,O
的,O
努,O
力,O
也,O
是,O
翻,O
倍,O
的,O
往,O
上,O
滚,O
。,O
而,O
这,O
门,O
武,O
功,O
共,O
分,O
为,O
九,O
层,O
，,O
前,O
三,O
层,O
很,O
好,O
练,O
，,O
和,O
普,O
通,O
武,O
功,O
难,O
易,O
程,O
度,O
没,O
有,O
什,O
么,O
区,O
别,O
。,O
到,O
第,O
四,O
层,O
开,O
始,O
，,O
就,O
突,O
然,O
变,O
的,O
艰,O
难,O
起,O
来,O
，,O
并,O
且,O
要,O
承,O
受,O
着,O
许,O
多,O
令,O
人,O
难,O
以,O
想,O
象,O
的,O
痛,O
苦,O
与,O
折,O
磨,O
。,O
许,O
多,O
修,O
炼,O
此,O
功,O
的,O
人,O
无,O
法,O
忍,O
受,O
这,O
种,O
非,O
人,O
的,O
痛,O
苦,O
，,O
就,O
在,O
此,O
打,O
住,O
，,O
修,O
为,O
从,O
此,O
停,O
滞,O
不,O
前,O
。,O
更,O
不,O
要,O
说,O
第,O
五,O
层,O
、,O
第,O
六,O
层,O
的,O
修,O
炼,O
，,O
要,O
承,O
受,O
的,O
痛,O
苦,O
是,O
此,O
前,O
的,O
数,O
倍,O
。,O
"
",O
"
",O
可,O
是,O
此,O
功,O
只,O
要,O
一,O
突,O
破,O
第,O
六,O
层,O
到,O
达,O
第,O
七,O
层,O
，,O
此,O
后,O
又,O
是,O
一,O
路,O
平,O
坦,O
，,O
畅,O
通,O
无,O
阻,O
，,O
只,O
是,O
每,O
月,O
里,O
还,O
有,O
那,O
吗,O
几,O
天,O
，,O
要,O
按,O
时,O
经,O
受,O
那,O
种,O
死,O
去,O
活,O
来,O
的,O
痛,O
楚,O
。,O
"
",O
"
",O
这,O
些,O
都,O
令,O
那,O
些,O
想,O
要,O
修,O
炼,O
此,O
功,O
的,O
人,O
望,O
而,O
却,O
步,O
，,O
这,O
也,O
是,O
造,O
成,O
此,O
功,O
法,O
现,O
在,O
几,O
乎,O
失,O
传,O
的,O
主,O
要,O
原,O
因,O
。,O
"
",O
"
",O
此,O
武,O
功,O
如,O
此,O
奇,O
特,O
，,O
到,O
达,O
高,O
层,O
后,O
威,O
力,O
也,O
着,O
实,O
惊,O
人,O
。,O
据,O
说,O
练,O
至,O
第,O
九,O
层,O
的,O
人,O
如,O
同,O
身,O
穿,O
宝,O
甲,O
一,O
般,O
，,O
可,O
刀,O
枪,O
不,O
入,O
，,O
水,O
火,O
不,O
近,O
，,O
不,O
要,O
说,O
是,O
掌,O
劲,O
、,O
拳,O
劲,O
，,O
就,O
连,O
宝,O
刀,O
宝,O
剑,O
也,O
难,O
以,O
重,O
伤,O
于,O
他,O
。,O
"
",O
"
",O
更,O
令,O
人,O
眼,O
热,O
的,O
是,O
练,O
了,O
此,O
功,O
后,O
，,O
普,O
通,O
人,O
还,O
会,O
逐,O
渐,O
的,O
拥,O
有,O
巨,O
象,O
之,O
力,O
，,O
到,O
了,O
高,O
层,O
更,O
会,O
力,O
大,O
无,O
穷,O
，,O
能,O
活,O
擒,O
恶,O
狼,O
，,O
生,O
撕,O
虎,O
豹,O
，,O
厉,O
害,O
无,O
比,O
。,O
"
",O
"
",O
此,O
功,O
让,O
知,O
道,O
他,O
的,O
人,O
可,O
以,O
说,O
是,O
又,O
怕,O
又,O
爱,O
，,O
除,O
了,O
创,O
立,O
了,O
此,O
功,O
的,O
那,O
位,O
高,O
人,O
外,O
，,O
再,O
也,O
没,O
人,O
能,O
将,O
此,O
功,O
练,O
到,O
第,O
九,O
层,O
。,O
传,O
说,O
，,O
此,O
高,O
人,O
乃,O
是,O
天,O
生,O
的,O
没,O
有,O
疼,O
痛,O
知,O
觉,O
，,O
才,O
能,O
创,O
出,O
如,O
此,O
变,O
态,O
的,O
武,O
功,O
，,O
并,O
将,O
此,O
功,O
挥,O
到,O
极,O
至,O
。,O
"
",O
"
",O
墨,O
大,O
夫,O
虽,O
然,O
原,O
原,O
本,O
本,O
的,O
将,O
此,O
功,O
的,O
利,O
弊,O
告,O
诉,O
了,O
张,O
铁,O
，,O
可,O
张,O
铁,O
对,O
此,O
功,O
的,O
害,O
处,O
没,O
有,O
切,O
身,O
的,O
体,O
会,O
，,O
也,O
没,O
有,O
把,O
它,O
当,O
作,O
一,O
回,O
事,O
。,O
只,O
是,O
眼,O
馋,O
“,O
象,O
甲,O
功,O
”,O
的,O
厉,O
害,O
之,O
处,O
，,O
毫,O
不,O
犹,O
豫,O
的,O
答,O
应,O
修,O
炼,O
此,O
功,O
，,O
并,O
且,O
这,O
项,O
武,O
功,O
似,O
乎,O
很,O
适,O
合,O
他,O
，,O
短,O
短,O
的,O
两,O
个,O
月,O
，,O
张,O
铁,O
将,O
它,O
练,O
到,O
了,O
第,O
一,O
层,O
的,O
顶,O
峰,O
。,O
"
",O
"
",O
最,O
近,O
的,O
张,O
铁,O
，,O
为,O
了,O
冲,O
破,O
“,O
象,O
甲,O
功,O
”,O
的,O
第,O
一,O
层,O
，,O
在,O
墨,O
大,O
夫,O
的,O
建,O
议,O
下,O
，,O
每,O
天,O
下,O
午,O
都,O
在,O
赤,O
水,O
峰,O
数,O
十,O
米,O
的,O
瀑,O
布,O
下,O
，,O
顶,O
着,O
那,O
从,O
高,O
处,O
落,O
下,O
的,O
巨,O
大,O
冲,O
击,O
力,O
练,O
功,O
。,O
"
",O
"
",O
据,O
张,O
铁,O
自,O
己,O
所,O
说,O
，,O
这,O
种,O
方,O
法,O
还,O
颇,O
有,O
神,O
效,O
，,O
距,O
离,O
那,O
第,O
二,O
层,O
只,O
隔,O
着,O
那,O
薄,O
薄,O
的,O
一,O
层,O
纸,O
，,O
只,O
要,O
再,O
加,O
把,O
劲,O
就,O
突,O
破,O
瓶,O
颈,O
了,O
。,O
"
",O
"
",O
第,O
十,O
章,O
神,O
秘,O
瓶,O
子,O
"
",O
"
",O
韩,O
立,O
慢,O
慢,O
地,O
走,O
出,O
了,O
神,O
手,O
谷,O
，,O
沿,O
着,O
山,O
中,O
的,O
小,O
路,O
，,O
习,O
惯,O
性,O
的,O
，,O
向,O
着,O
模,O
模,O
糊,O
糊,O
可,O
眺,O
望,O
见,O
的,O
赤,O
水,O
峰,O
走,O
去,O
。,O
"
",O
"
",O
他,O
现,O
在,O
并,O
没,O
有,O
什,O
么,O
重,O
要,O
的,O
事,O
情,O
要,O
做,O
，,O
这,O
几,O
日,O
之,O
所,O
以,O
每,O
天,O
按,O
时,O
准,O
点,O
的,O
往,O
张,O
铁,O
那,O
里,O
跑,O
，,O
只,O
是,O
想,O
看,O
看,O
张,O
铁,O
在,O
瀑,O
布,O
下,O
练,O
功,O
时,O
，,O
呲,O
牙,O
咧,O
嘴,O
的,O
怪,O
样,O
子,O
。,O
"
",O
"
",O
这,O
“,O
象,O
甲,O
功,O
”,O
真,O
不,O
是,O
一,O
般,O
的,O
人,O
能,O
消,O
受,O
得,O
了,O
的,O
，,O
只,O
是,O
区,O
区,O
的,O
第,O
一,O
层,O
就,O
要,O
承,O
受,O
如,O
此,O
大,O
的,O
折,O
磨,O
，,O
到,O
了,O
后,O
几,O
层,O
，,O
还,O
不,O
要,O
把,O
人,O
练,O
得,O
至,O
少,O
脱,O
下,O
几,O
层,O
皮,O
。,O
"
",O
"
",O
“,O
估,O
计,O
张,O
铁,O
，,O
现,O
在,O
恐,O
怕,O
已,O
经,O
有,O
些,O
后,O
悔,O
了,O
吧,O
？,O
这,O
“,O
象,O
甲,O
功,O
”,O
的,O
霸,O
道,O
之,O
处,O
，,O
远,O
远,O
出,O
他,O
们,O
这,O
些,O
小,O
屁,O
孩,O
的,O
想,O
象,O
。,O
”,O
韩,O
立,O
一,O
边,O
走,O
，,O
一,O
边,O
想,O
着,O
，,O
还,O
漫,O
不,O
经,O
心,O
的,O
、,O
用,O
脚,O
随,O
意,O
的,O
踢,O
着,O
地,O
上,O
掉,O
落,O
的,O
叶,O
子,O
和,O
树,O
枝,O
。,O
"
",O
"
",O
“,O
等,O
到,O
再,O
过,O
些,O
日,O
子,O
，,O
两,O
人,O
就,O
一,O
起,O
向,O
墨,O
大,O
夫,O
求,O
求,O
情,O
，,O
让,O
张,O
铁,O
改,O
练,O
别,O
的,O
功,O
夫,O
，,O
省,O
的,O
受,O
此,O
活,O
罪,O
。,O
”,O
韩,O
立,O
这,O
样,O
想,O
着,O
，,O
他,O
为,O
自,O
己,O
能,O
替,O
朋,O
友,O
找,O
出,O
一,O
条,O
逃,O
离,O
现,O
在,O
苦,O
难,O
的,O
出,O
路,O
，,O
而,O
感,O
到,O
有,O
些,O
振,O
奋,O
。,O
"
",O
"
",O
韩,O
立,O
抬,O
头,O
望,O
了,O
望,O
路,O
两,O
旁,O
的,O
树,O
木,O
，,O
这,O
个,O
时,O
候,O
，,O
天,O
时,O
已,O
经,O
到,O
了,O
秋,O
末,O
，,O
所,O
有,O
树,O
木,O
的,O
树,O
枝,O
都,O
光,O
秃,O
秃,O
的,O
，,O
小,O
路,O
上,O
堆,O
积,O
了,O
厚,O
厚,O
的,O
一,O
层,O
落,O
叶,O
和,O
枯,O
树,O
枝,O
，,O
走,O
在,O
上,O
面,O
软,O
绵,O
绵,O
的,O
，,O
好,O
不,O
舒,O
服,O
。,O
"
",O
"
",O
这,O
时,O
，,O
从,O
不,O
远,O
处,O
的,O
一,O
座,O
山,O
峰,O
上,O
，,O
隐,O
隐,O
的,O
传,O
来,O
了,O
几,O
声,O
兵,O
器,O
的,O
撞,O
击,O
声,O
，,O
不,O
时,O
的,O
还,O
惨,O
杂,O
着,O
几,O
声,O
响,O
亮,O
的,O
的,O
喝,O
彩,O
声,O
。,O
"
",O
"
",O
听,O
到,O
这,O
些,O
声,O
音,O
，,O
韩,O
立,O
又,O
望,O
了,O
望,O
那,O
座,O
山,O
峰,O
，,O
刚,O
有,O
些,O
好,O
转,O
的,O
心,O
情,O
又,O
变,O
坏,O
了,O
。,O
"
",O
"
",O
这,O
是,O
百,O
锻,O
堂,O
的,O
教,O
习,O
师,O
兄,O
们,O
，,O
在,O
给,O
新,O
入,O
门,O
的,O
师,O
弟,O
进,O
行,O
兵,O
器,O
格,O
斗,O
的,O
训,O
练,O
。,O
"
",O
"
",O
每,O
当,O
韩,O
立,O
看,O
到,O
其,O
他,O
同,O
门,O
聚,O
到,O
一,O
起,O
，,O
进,O
行,O
实,O
刀,O
实,O
枪,O
训,O
练,O
的,O
情,O
形,O
，,O
心,O
里,O
就,O
有,O
些,O
不,O
是,O
滋,O
味,O
，,O
自,O
己,O
也,O
好,O
想,O
拿,O
起,O
真,O
刀,O
、,O
真,O
枪,O
狠,O
狠,O
地,O
耍,O
上,O
一,O
把,O
。,O
可,O
惜,O
的,O
是,O
，,O
不,O
知,O
道,O
为,O
什,O
吗,O
，,O
从,O
正,O
式,O
拜,O
入,O
墨,O
大,O
夫,O
门,O
下,O
后,O
，,O
墨,O
大,O
夫,O
就,O
严,O
禁,O
他,O
接,O
触,O
这,O
些,O
东,O
西,O
，,O
并,O
不,O
准,O
他,O
再,O
去,O
其,O
他,O
教,O
习,O
那,O
里,O
学,O
其,O
他,O
武,O
功,O
，,O
说,O
是,O
会,O
妨,O
碍,O
他,O
修,O
行,O
口,O
诀,O
的,O
进,O
度,O
。,O
"
",O
"
",O
因,O
此,O
，,O
韩,O
立,O
也,O
就,O
只,O
能,O
干,O
干,O
的,O
眼,O
馋,O
着,O
，,O
偶,O
尔,O
私,O
下,O
里,O
，,O
才,O
能,O
从,O
几,O
个,O
交,O
好,O
的,O
同,O
门,O
那,O
里,O
借,O
过,O
来,O
几,O
件,O
兵,O
刃,O
，,O
舞,O
上,O
几,O
个,O
来,O
回,O
，,O
过,O
把,O
干,O
瘾,O
。,O
"
",O
"
",O
真,O
是,O
的,O
，,O
自,O
己,O
修,O
炼,O
的,O
这,O
套,O
口,O
诀,O
有,O
什,O
么,O
好,O
的,O
？,O
到,O
现,O
在,O
，,O
自,O
己,O
也,O
没,O
看,O
出,O
它,O
有,O
什,O
么,O
用,O
。,O
别,O
的,O
一,O
起,O
入,O
门,O
的,O
弟,O
子,O
都,O
是,O
身,O
手,O
越,O
练,O
越,O
厉,O
害,O
，,O
武,O
功,O
一,O
日,O
千,O
里,O
，,O
自,O
己,O
却,O
在,O
原,O
地,O
不,O
前,O
，,O
根,O
本,O
就,O
看,O
不,O
出,O
有,O
什,O
么,O
变,O
化,O
。,O
"
",O
"
",O
就,O
连,O
只,O
修,O
炼,O
了,O
两,O
个,O
月,O
“,O
象,O
甲,O
功,O
”,O
的,O
张,O
铁,O
，,O
也,O
变,O
的,O
皮,O
糙,O
肉,O
厚,O
更,O
能,O
挨,O
打,O
，,O
力,O
气,O
也,O
比,O
以,O
前,O
大,O
了,O
许,O
多,O
。,O
"
",O
"
",O
可,O
是,O
若,O
不,O
是,O
被,O
墨,O
大,O
夫,O
收,O
入,O
门,O
下,O
，,O
自,O
己,O
可,O
能,O
也,O
根,O
本,O
就,O
过,O
不,O
了,O
两,O
个,O
月,O
前,O
的,O
记,O
名,O
弟,O
子,O
测,O
试,O
，,O
更,O
别,O
说,O
留,O
在,O
山,O
上,O
，,O
能,O
寄,O
回,O
家,O
那,O
么,O
多,O
钱,O
"
",O
"
",O
不,O
能,O
学,O
其,O
它,O
的,O
，,O
就,O
不,O
学,O
吧,O
！,O
"
",O
"
",O
韩,O
立,O
一,O
边,O
在,O
肚,O
子,O
里,O
抱,O
怨,O
着,O
，,O
一,O
边,O
在,O
自,O
我,O
安,O
慰,O
着,O
。,O
"
",O
"
",O
韩,O
立,O
把,O
目,O
光,O
从,O
远,O
处,O
收,O
了,O
回,O
来,O
，,O
心,O
里,O
头,O
仍,O
在,O
嘀,O
嘀,O
咕,O
咕,O
的,O
，,O
但,O
精,O
神,O
就,O
更,O
散,O
漫,O
了,O
，,O
无,O
神,O
的,O
目,O
光,O
看,O
着,O
小,O
路,O
的,O
两,O
旁,O
，,O
自,O
己,O
都,O
不,O
知,O
道,O
在,O
瞅,O
些,O
什,O
么,O
。,O
"
",O
"
",O
突,O
然,O
，,O
韩,O
立,O
倒,O
吸,O
了,O
一,O
口,O
凉,O
气,O
，,O
神,O
情,O
变,O
的,O
怪,O
起,O
来,O
，,O
紧,O
接,O
着,O
几,O
乎,O
把,O
嘴,O
咧,O
到,O
了,O
耳,O
门,O
子,O
后,O
面,O
。,O
他,O
神,O
经,O
反,O
射,O
般,O
的,O
把,O
身,O
子,O
蹲,O
了,O
下,O
来,O
，,O
用,O
双,O
手,O
死,O
死,O
的,O
按,O
住,O
了,O
自,O
己,O
的,O
右,O
脚,O
拇,O
指,O
，,O
随,O
后,O
又,O
痛,O
的,O
半,O
躺,O
在,O
草,O
丛,O
上,O
，,O
这,O
种,O
突,O
乎,O
起,O
来,O
的,O
剧,O
痛,O
，,O
一,O
下,O
子,O
就,O
把,O
韩,O
立,O
击,O
倒,O
了,O
，,O
他,O
脸,O
色,O
有,O
些,O
白,O
，,O
一,O
股,O
钻,O
心,O
般,O
的,O
疼,O
痛,O
不,O
时,O
时,O
从,O
脚,O
拇,O
指,O
传,O
了,O
过,O
来,O
。,O
"
",O
"
",O
看,O
来,O
自,O
己,O
似,O
乎,O
以,O
外,O
的,O
踢,O
到,O
了,O
树,O
叶,O
堆,O
里,O
的,O
一,O
块,O
非,O
常,O
硬,O
的,O
石,O
头,O
。,O
"
",O
"
",O
韩,O
立,O
躬,O
起,O
身,O
子,O
，,O
用,O
双,O
手,O
抱,O
住,O
脚,O
脖,O
，,O
一,O
面,O
下,O
意,O
识,O
的,O
，,O
隔,O
着,O
自,O
己,O
脚,O
上,O
套,O
着,O
的,O
布,O
鞋,O
，,O
用,O
嘴,O
使,O
劲,O
的,O
朝,O
自,O
己,O
受,O
伤,O
的,O
脚,O
指,O
大,O
口,O
的,O
吹,O
气,O
；,O
一,O
面,O
在,O
心,O
里,O
暗,O
暗,O
担,O
心,O
，,O
自,O
己,O
是,O
否,O
会,O
伤,O
的,O
很,O
严,O
重,O
，,O
脚,O
拇,O
指,O
是,O
否,O
会,O
一,O
下,O
子,O
淤,O
血,O
肿,O
起,O
来,O
，,O
从,O
而,O
影,O
响,O
到,O
自,O
己,O
的,O
日,O
常,O
行,O
走,O
。,O
"
",O
"
",O
过,O
了,O
老,O
半,O
天,O
，,O
韩,O
立,O
才,O
缓,O
过,O
这,O
股,O
痛,O
劲,O
。,O
他,O
把,O
自,O
己,O
的,O
脖,O
子,O
抬,O
起,O
，,O
目,O
光,O
往,O
脚,O
下,O
附,O
近,O
的,O
树,O
叶,O
堆,O
里,O
四,O
处,O
扫,O
视,O
，,O
想,O
要,O
找,O
出,O
造,O
成,O
自,O
己,O
受,O
此,O
大,O
罪,O
的,O
罪,O
魁,O
祸,O
。,O
"
",O
"
",O
四,O
周,O
地,O
上,O
散,O
落,O
的,O
的,O
树,O
叶,O
都,O
是,O
同,O
一,O
个,O
单,O
调,O
色,O
彩,O
—,O
—,O
枯,O
黄,O
色,O
，,O
自,O
己,O
根,O
本,O
就,O
无,O
法,O
从,O
那,O
些,O
乱,O
七,O
八,O
糟,O
的,O
树,O
叶,O
堆,O
中,O
找,O
出,O
自,O
己,O
想,O
要,O
寻,O
找,O
的,O
目,O
标,O
。,O
"
",O
"
",O
，,O
韩,O
立,O
皱,O
了,O
皱,O
眉,O
头,O
，,O
用,O
手,O
在,O
地,O
上,O
胡,O
乱,O
抓,O
摸,O
了,O
几,O
下,O
，,O
抓,O
起,O
一,O
根,O
比,O
较,O
粗,O
长,O
的,O
树,O
枝,O
，,O
拄,O
着,O
、,O
踮,O
起,O
脚,O
后,O
跟,O
，,O
小,O
心,O
翼,O
翼,O
的,O
站,O
了,O
起,O
来,O
。,O
"
",O
"
",O
然,O
后,O
不,O
甘,O
心,O
似,O
的,O
，,O
用,O
手,O
中,O
的,O
树,O
枝,O
，,O
往,O
四,O
周,O
厚,O
厚,O
的,O
树,O
叶,O
堆,O
里,O
使,O
劲,O
的,O
扒,O
拉,O
了,O
几,O
下,O
。,O
"
",O
"
",O
咦,O
！,O
一,O
个,O
拳,O
头,O
大,O
小,O
的,O
东,O
西,O
被,O
树,O
枝,O
挑,O
了,O
出,O
来,O
。,O
"
",O
"
",O
韩,O
立,O
仔,O
细,O
打,O
量,O
了,O
一,O
下,O
，,O
这,O
个,O
造,O
成,O
自,O
己,O
光,O
荣,O
负,O
伤,O
的,O
元,O
凶,O
，,O
是,O
一,O
个,O
有,O
着,O
细,O
长,O
颈,O
的,O
圆,O
瓶,O
状,O
物,O
品,O
，,O
瓶,O
子,O
表,O
面,O
沾,O
满,O
了,O
泥,O
土,O
，,O
完,O
全,O
变,O
成,O
了,O
土,O
灰,O
色,O
，,O
看,O
不,O
出,O
一,O
点,O
本,O
来,O
的,O
色,O
彩,O
。,O
"
",O
"
",O
原,B-WEAPON
本,I-WEAPON
韩,I-WEAPON
立,I-WEAPON
以,I-WEAPON
为,I-WEAPON
这,I-WEAPON
是,I-WEAPON
一,I-WEAPON
个,I-WEAPON
小,I-WEAPON
瓷,I-WEAPON
瓶,I-WEAPON
，,O
但,O
是,O
拿,O
到,O
手,O
中,O
却,O
现,O
份,O
量,O
不,O
对,O
，,O
沉,O
甸,O
甸,O
的,O
，,O
非,O
常,O
重,O
。,O
"
",O
"
",O
是,O
金,O
属,O
制,O
成,O
的,O
吧,O
？,O
难,O
怪,O
这,O
东,O
西,O
个,O
头,O
不,O
大,O
，,O
却,O
把,O
自,O
己,O
的,O
脚,O
撞,O
的,O
会,O
如,O
此,O
疼,O
痛,O
，,O
不,O
过,O
金,O
属,O
做,O
成,O
的,O
瓶,O
子,O
倒,O
是,O
很,O
少,O
见,O
到,O
。,O
"
",O
"
",O
韩,O
立,O
现,O
在,O
对,O
这,O
个,O
小,O
瓶,O
子,O
产,O
生,O
了,O
兴,O
趣,O
，,O
把,O
脚,O
上,O
的,O
疼,O
痛,O
一,O
时,O
的,O
忘,O
掉,O
了,O
。,O
"
",O
"
",O
用,O
手,O
搓,O
了,O
搓,O
瓶,O
颈,O
部,O
分,O
的,O
泥,O
土,O
，,O
瓶,O
子,O
原,O
本,O
的,O
颜,O
色,O
显,O
露,O
了,O
出,O
来,O
，,O
绿,O
莹,O
莹,O
的,O
非,O
常,O
好,O
看,O
，,O
瓶,O
面,O
上,O
还,O
有,O
些,O
精,O
美,O
的,O
、,O
墨,O
绿,O
色,O
叶,O
状,O
花,O
纹,O
，,O
顶,O
端,O
有,O
一,O
个,O
小,O
巧,O
的,O
瓶,O
盖,O
紧,O
紧,O
的,O
封,O
住,O
了,O
瓶,O
口,O
。,O
"
",O
"
",O
里,O
面,O
不,O
会,O
装,O
着,O
什,O
么,O
东,O
西,O
吧,O
，,O
用,O
手,O
把,O
瓶,O
子,O
放,O
到,O
耳,O
边,O
，,O
轻,O
轻,O
地,O
摇,O
了,O
摇,O
瓶,O
子,O
，,O
感,O
觉,O
不,O
出,O
里,O
面,O
有,O
什,O
么,O
在,O
晃,O
动,O
。,O
"
",O
"
",O
把,O
手,O
放,O
到,O
瓶,O
盖,O
上,O
，,O
用,O
劲,O
拧,O
了,O
拧,O
，,O
没,O
拧,O
动,O
。,O
"
",O
"
",O
韩,O
立,O
好,O
奇,O
心,O
更,O
大,O
了,O
，,O
正,O
想,O
进,O
行,O
下,O
一,O
步,O
动,O
作,O
，,O
突,O
然,O
，,O
从,O
脚,O
上,O
传,O
来,O
了,O
剧,O
烈,O
的,O
疼,O
痛,O
。,O
"
",O
"
",O
坏,O
了,O
！,O
自,O
己,O
怎,O
么,O
忘,O
了,O
，,O
脚,O
上,O
还,O
带,O
着,O
与,O
此,O
物,O
亲,O
密,O
接,O
触,O
后,O
所,O
造,O
成,O
的,O
不,O
良,O
后,O
果,O
。,O
"
",O
"
",O
自,O
己,O
负,O
了,O
此,O
伤,O
，,O
看,O
样,O
子,O
是,O
去,O
不,O
了,O
张,O
铁,O
那,O
里,O
，,O
还,O
是,O
先,O
回,O
住,O
处,O
，,O
去,O
上,O
点,O
伤,O
药,O
，,O
再,O
好,O
好,O
琢,O
磨,O
琢,O
磨,O
这,O
个,O
意,O
外,O
得,O
来,O
的,O
小,O
瓶,O
子,O
。,O
"
",O
"
",O
想,O
到,O
这,O
里,O
，,O
韩,O
立,O
为,O
了,O
防,O
止,O
被,O
他,O
人,O
看,O
见,O
，,O
也,O
不,O
嫌,O
此,O
物,O
太,O
脏,O
，,O
把,O
瓶,O
子,O
揣,O
到,O
怀,O
里,O
，,O
掉,O
过,O
头,O
，,O
一,O
瘸,O
一,O
拐,O
的,O
往,O
回,O
走,O
去,O
。,O
"
",O
"
",O
第,O
十,O
一,O
章,O
瓶,O
难,O
开,O
"
",O
"
",O
回,O
来,O
的,O
路,O
上,O
韩,O
立,O
没,O
有,O
碰,O
见,O
多,O
少,O
人,O
，,O
只,O
有,O
几,O
个,O
过,O
路,O
的,O
师,O
兄,O
看,O
见,O
他,O
一,O
瘸,O
一,O
拐,O
的,O
有,O
些,O
惊,O
讶,O
，,O
但,O
也,O
并,O
未,O
对,O
他,O
说,O
些,O
什,O
么,O
，,O
看,O
来,O
没,O
有,O
人,O
太,O
多,O
注,O
意,O
他,O
这,O
个,O
小,O
师,O
弟,O
。,O
"
",O
"
",O
回,O
到,O
自,O
己,O
的,O
住,O
所,O
，,O
脚,O
上,O
的,O
疼,O
痛,O
就,O
更,O
厉,O
害,O
了,O
。,O
韩,O
立,O
赶,O
紧,O
做,O
在,O
床,O
沿,O
边,O
上,O
，,O
轻,O
轻,O
地,O
把,O
鞋,O
和,O
袜,O
子,O
脱,O
了,O
下,O
来,O
，,O
检,O
查,O
伤,O
势,O
。,O
"
",O
"
",O
肿,O
的,O
好,O
厉,O
害,O
啊,O
！,O
右,O
脚,O
的,O
拇,O
指,O
已,O
经,O
高,O
高,O
的,O
隆,O
起,O
，,O
伤,O
处,O
的,O
表,O
皮,O
胀,O
的,O
又,O
红,O
又,O
亮,O
，,O
象,O
是,O
一,O
个,O
通,O
红,O
的,O
大,O
辣,O
椒,O
。,O
"
",O
"
",O
韩,O
立,O
急,O
忙,O
把,O
手,O
伸,O
向,O
自,O
己,O
床,O
上,O
的,O
木,O
枕,O
，,O
从,O
枕,O
头,O
下,O
面,O
掏,O
出,O
一,O
个,O
小,O
药,O
瓶,O
出,O
来,O
，,O
这,O
是,O
墨,O
大,O
夫,O
精,O
心,O
调,O
制,O
的,O
外,O
伤,O
药,O
，,O
对,O
淤,O
血,O
、,O
青,O
肿,O
，,O
甚,O
至,O
流,O
血,O
都,O
有,O
奇,O
效,O
，,O
这,O
是,O
他,O
毫,O
不,O
容,O
易,O
从,O
墨,O
大,O
夫,O
那,O
讨,O
来,O
的,O
，,O
本,O
准,O
备,O
给,O
张,O
铁,O
修,O
炼,O
“,O
象,O
甲,O
功,O
”,O
负,O
了,O
外,O
伤,O
时,O
提,O
前,O
预,O
备,O
的,O
，,O
没,O
想,O
到,O
自,O
己,O
倒,O
先,O
用,O
上,O
了,O
。,O
"
",O
"
",O
一,O
打,O
开,O
瓶,O
盖,O
，,O
一,O
股,O
浓,O
郁,O
的,O
药,O
香,O
味,O
充,O
满,O
了,O
整,O
个,O
屋,O
子,O
，,O
轻,O
轻,O
地,O
药,O
粉,O
倒,O
在,O
隆,O
起,O
的,O
脚,O
趾,O
上,O
，,O
一,O
种,O
清,O
凉,O
的,O
感,O
觉,O
马,O
上,O
传,O
了,O
上,O
来,O
，,O
真,O
不,O
亏,O
是,O
墨,O
大,O
夫,O
秘,O
制,O
的,O
伤,O
药,O
，,O
马,O
上,O
就,O
见,O
效,O
了,O
。,O
